season,studio,gross
Q4 2010,Monterey Media,61811.0
Q4 2010,Music Box Films,5190196.0
Q4 2010,National Geographic Entertainment,23744066.0
Q4 2010,New Films Cinema,138788.0
Q4 2010,Oscilloscope,1392387.0
Q4 2010,Overture Films,119730935.0
Q4 2010,Paladin,20615.0
Q4 2010,Paramount Pictures,581677726.0
Q4 2010,Paramount Vantage,13261851.0
Q4 2010,Regent Releasing,110407.0
Q4 2010,Relativity Media,5666340.0
Q4 2010,Reliance Big Pictures,6960502.0
Q4 2010,Roadside Attractions,6828265.0
Q4 2010,Screen Gems,75648452.0
Q4 2010,Screen Media Films,337356.0
Q4 2010,Sky Island Films,85779.0
Q4 2010,Sony Pictures Classics,39351825.0
Q4 2010,Sony Pictures Releasing,432692785.0
Q4 2010,Strand Releasing,67218.0
Q4 2010,Summit Entertainment,416095554.0
Q4 2010,TLA Releasing,6000.0
Q4 2010,The Cinema Guild,161266.0
Q4 2010,The Film Desk,148451.0
Q4 2010,The Samuel Goldwyn Company,172932.0
Q4 2010,The Weinstein Company,175439296.0
Q4 2010,Twentieth Century Fox,1251291072.0
Q4 2010,UTV Motion Pictures,2093778.0
Q4 2010,Universal Pictures,432003015.0
Q4 2010,Variance Films,194534.0
Q4 2010,Vitagraph Films,370435.0
Q4 2010,Walt Disney Studios Motion Pictures,714105920.0
Q4 2010,Warner Bros.,1216957250.0
Q4 2010,Zeitgeist Films,596898.0
Q4 2010,Zipporah Films,32476.0
Q4 2011,ATO Pictures,1042959.0
Q4 2011,Anchor Bay Films,83149.0
Q4 2011,Argot Pictures,29893.0
Q4 2011,Arthouse Films,187716.0
Q4 2011,Balcony Releasing,106436.0
Q4 2011,CBS Films,23240020.0
Q4 2011,China Lion Film Distribution,437591.0
Q4 2011,Cinedigm Entertainment Group,54805.0
Q4 2011,Cinema Purgatorio,128363.0
Q4 2011,Dada Films,140485.0
Q4 2011,Drafthouse Films,304616.0
Q4 2011,DreamWorks,297676357.0
Q4 2011,Driving With Our Eyes Shut,4549.0
Q4 2011,Embrem Entertainment,13304.0
Q4 2011,Eros International,2339352.0
Q4 2011,Film Movement,12433.0
Q4 2011,FilmDistrict,13413692.0
Q4 2011,First Run,279082.0
Q4 2011,Five & Two Pictures,199442.0
Q4 2011,Focus Features,26704590.0
Q4 2011,Fox Searchlight Pictures,214727358.0
Q4 2011,GKIDS,80768.0
Q4 2011,Hannover House,31907.0
Q4 2011,IFC Films,4677862.0
Q4 2011,IMAX,71982700.0
Q4 2011,Icarus Films,6123.0
Q4 2011,Image Entertainment,137921.0
Q4 2011,Indican Pictures,39885.0
Q4 2011,Kino International,17886.0
Q4 2011,Kino Lorber,56037.0
Q4 2011,Kinobild Releasing,5154.0
Q4 2011,Lionsgate,61404764.0
Q4 2011,Long Shot Factory,91287.0
Q4 2011,Magnolia Pictures,1099289.0
Q4 2011,Millennium Entertainment,24094.0
Q4 2011,Miramax,237254.0
Q4 2011,Monterey Media,2664.0
Q4 2011,Music Box Films,5367636.0
Q4 2011,National Geographic Entertainment,23744066.0
Q4 2011,Nocturnal Features,212940.0
Q4 2011,Oscilloscope,375738.0
Q4 2011,Paramount Pictures,1030851706.0
Q4 2011,Paramount Vantage,3395391.0
Q4 2011,Phase 4 Films,8464.0
Q4 2011,Quaker Media,1891936.0
Q4 2011,Relativity Media,89170357.0
Q4 2011,Reliance Big Pictures,3680306.0
Q4 2011,Roadside Attractions,7413527.0
Q4 2011,Rocket Releasing,32771.0
Q4 2011,Rocky Mountain Pictures,3140.0
Q4 2011,Rogers & Cowan/PMK,9744.0
Q4 2011,Screen Gems,59659576.0
Q4 2011,Screen Media Films,84600.0
Q4 2011,Sony Pictures Classics,13372437.0
Q4 2011,Sony Pictures Releasing,463368716.0
Q4 2011,Strand Releasing,730758.0
Q4 2011,Submarine Deluxe,303791.0
Q4 2011,Summit Entertainment,423025964.0
Q4 2011,The Cinema Guild,161266.0
Q4 2011,The Film Desk,84403.0
Q4 2011,The Weinstein Company,234504617.0
Q4 2011,Tribeca Film,6840.0
Q4 2011,Twentieth Century Fox,544913665.0
Q4 2011,UTV Motion Pictures,1076443.0
Q4 2011,Universal Pictures,251719810.0
Q4 2011,Variance Films,354092.0
Q4 2011,Vitagraph Films,2647.0
Q4 2011,Walt Disney Studios Motion Pictures,684411441.0
Q4 2011,Warner Bros.,993888409.0
Q4 2011,Zeitgeist Films,469879.0
Q4 2012,ATO Pictures,366377.0
Q4 2012,Abramorama,180559.0
Q4 2012,Adopt Films,1164670.0
Q4 2012,Anchor Bay Films,17928.0
Q4 2012,Area 23a,113173.0
Q4 2012,Argot Pictures,11146.0
Q4 2012,Atlas Distribution Company,3286337.0
Q4 2012,Brainstorm Media,33128.0
Q4 2012,CBS Films,15024049.0
Q4 2012,China Lion Film Distribution,312954.0
Q4 2012,Cinedigm Entertainment Group,19538.0
Q4 2012,Cinema Libre Studio,12025.0
Q4 2012,Cinema Purgatorio,123482.0
Q4 2012,Dada Films,140485.0
Q4 2012,Drafthouse Films,50394.0
Q4 2012,DreamWorks,252673262.0
Q4 2012,Driving With Our Eyes Shut,4549.0
Q4 2012,Dutchmen Films,16011.0
Q4 2012,Entertainment One,1573307.0
Q4 2012,Eros International,6354395.0
Q4 2012,Feature Presentations Releasing,2000.0
Q4 2012,Film Movement,34229.0
Q4 2012,FilmDistrict,58213932.0
Q4 2012,First Run,248080.0
Q4 2012,Focus Features,51709355.0
Q4 2012,Fox Searchlight Pictures,98504290.0
Q4 2012,GKIDS,23392.0
Q4 2012,Gigapix Releasing,18193.0
Q4 2012,Gravity Arch,3731.0
Q4 2012,Hannover House,9727.0
Q4 2012,IFC Films,145157.0
Q4 2012,IMAX,71982700.0
Q4 2012,Icarus Films,12324.0
Q4 2012,In the Family,101934.0
Q4 2012,Indican Pictures,39885.0
Q4 2012,Janus Films,542796.0
Q4 2012,Kino Lorber,83252.0
Q4 2012,LD Entertainment,6842058.0
Q4 2012,Lionsgate,385471067.0
Q4 2012,Long Shot Factory,91287.0
Q4 2012,MPI Media Group,96783.0
Q4 2012,Magnolia Pictures,3557163.0
Q4 2012,Millennium Entertainment,693286.0
Q4 2012,Monterey Media,15091.0
Q4 2012,Music Box Films,514918.0
Q4 2012,National Geographic Entertainment,5705874.0
Q4 2012,Open Road Films (II),17529157.0
Q4 2012,Oscilloscope,135805.0
Q4 2012,Outsider Films,41000.0
Q4 2012,Paramount Pictures,819797422.0
Q4 2012,Paramount Vantage,4006183.0
Q4 2012,Relativity Media,83504017.0
Q4 2012,Reliance Big Pictures,6552262.0
Q4 2012,Rialto Pictures,25402.0
Q4 2012,Roadside Attractions,5510945.0
Q4 2012,Rocky Mountain Pictures,113386.0
Q4 2012,Sony Pictures Classics,28024893.0
Q4 2012,Sony Pictures Releasing,709274747.0
Q4 2012,Strand Releasing,53984.0
Q4 2012,Submarine Deluxe,1650948.0
Q4 2012,Summit Entertainment,302730627.0
Q4 2012,The Film Arcade,150109.0
Q4 2012,The Film Collaborative,14062.0
Q4 2012,The Film Desk,79934.0
Q4 2012,The Samuel Goldwyn Company,44413.0
Q4 2012,The Weinstein Company,399327879.0
Q4 2012,Tribeca Film,91405.0
Q4 2012,Twentieth Century Fox,624808075.0
Q4 2012,UTV Motion Pictures,143507.0
Q4 2012,Universal Pictures,310034935.0
Q4 2012,Variance Films,270797.0
Q4 2012,Walt Disney Studios Motion Pictures,689023326.0
Q4 2012,Warner Bros.,877132264.0
Q4 2012,Well Go USA Entertainment,685839.0
Q4 2012,Zeitgeist Films,34605.0
Q4 2013,Abramorama,6629.0
Q4 2013,Adopt Films,153561.0
Q4 2013,Anchor Bay Films,12442.0
Q4 2013,Area 23a,33066.0
Q4 2013,Argot Pictures,19591.0
Q4 2013,CBS Films,77149486.0
Q4 2013,CJ Entertainment,342922.0
Q4 2013,Carlotta Films,29728.0
Q4 2013,China Lion Film Distribution,695425.0
Q4 2013,Cinedigm Entertainment Group,145088.0
Q4 2013,Cinipix,29863.0
Q4 2013,Cohen Media Group,1289256.0
Q4 2013,Distrib Films,894.0
Q4 2013,DreamWorks,103412758.0
Q4 2013,Driving With Our Eyes Shut,4549.0
Q4 2013,EchoLight Studios,2329225.0
Q4 2013,Eleven Arts,554567.0
Q4 2013,Entertainment One,1916202.0
Q4 2013,Eros International,7841758.0
Q4 2013,Film Collective,18202.0
Q4 2013,Film Movement,37882.0
Q4 2013,FilmBuff,27595.0
Q4 2013,FilmDistrict,60103713.0
Q4 2013,First Run,103832.0
Q4 2013,Focus Features,54088695.0
Q4 2013,Fox Searchlight Pictures,75659609.0
Q4 2013,GKIDS,27407.0
Q4 2013,High Top Releasing,2387730.0
Q4 2013,IFC Films,3687898.0
Q4 2013,IMAX,26270407.0
Q4 2013,Icarus Films,6201.0
Q4 2013,Indican Pictures,71882.0
Q4 2013,Janus Films,2862747.0
Q4 2013,Ketchup Entertainment,340111.0
Q4 2013,Kino Lorber,246719.0
Q4 2013,Leisure Time Features,53329.0
Q4 2013,Lionsgate,955742060.0
Q4 2013,Magnolia Pictures,1727116.0
Q4 2013,Main Street Films,258656.0
Q4 2013,Millennium Entertainment,29376.0
Q4 2013,Music Box Films,379400.0
Q4 2013,National Geographic Entertainment,5705874.0
Q4 2013,Noujaim Films,52954.0
Q4 2013,Open Road Films (II),34373625.0
Q4 2013,Oscilloscope,40418.0
Q4 2013,Paladin,5788.0
Q4 2013,Pan Media & Entertainment,515876.0
Q4 2013,Paramount Pictures,639117516.0
Q4 2013,Paramount Vantage,610792.0
Q4 2013,Purdie Distribution,2146999.0
Q4 2013,RADiUS-TWC,142750.0
Q4 2013,Relativity Media,68243964.0
Q4 2013,Reliance Big Pictures,3894006.0
Q4 2013,Rialto Pictures,25402.0
Q4 2013,Roadside Attractions,8897109.0
Q4 2013,Screen Gems,35266619.0
Q4 2013,Sony Pictures Classics,13467629.0
Q4 2013,Sony Pictures Releasing,702394456.0
Q4 2013,Strand Releasing,51873.0
Q4 2013,Striped Entertainment,2492.0
Q4 2013,Submarine Deluxe,1374630.0
Q4 2013,The Cinema Guild,32785.0
Q4 2013,The Film Arcade,289446.0
Q4 2013,The Film Desk,87125.0
Q4 2013,The Weinstein Company,393617982.0
Q4 2013,Tribeca Film,193862.0
Q4 2013,Twentieth Century Fox,500037676.0
Q4 2013,UTV Motion Pictures,12153.0
Q4 2013,Under The Milky Way,7785.0
Q4 2013,Universal Pictures,465660467.0
Q4 2013,Vitagraph Films,34367.0
Q4 2013,Walt Disney Studios Motion Pictures,1154686187.0
Q4 2013,Warner Bros.,1054641703.0
Q4 2013,Well Go USA Entertainment,76543.0
Q4 2013,Wolfe Releasing,45502.0
Q4 2013,XLrator Media,40400.0
Q4 2013,Zeitgeist Films,182016.0
Q4 2013,Zipporah Films,29394.0
Q4 2014,A24,6816115.0
Q4 2014,Abramorama,58872.0
Q4 2014,Amplify,70918.0
Q4 2014,Area 23a,365422.0
Q4 2014,Big World Pictures,20848.0
Q4 2014,CBS Films,77149486.0
Q4 2014,CJ Entertainment,2300121.0
Q4 2014,Carlotta Films,29728.0
Q4 2014,China Lion Film Distribution,2370297.0
Q4 2014,Clarius Entertainment,3242457.0
Q4 2014,Cohen Media Group,107388.0
Q4 2014,Dada Films,54144.0
Q4 2014,Drafthouse Films,129625.0
Q4 2014,Driving With Our Eyes Shut,4549.0
Q4 2014,EchoLight Studios,2258620.0
Q4 2014,Eleven Arts,428840.0
Q4 2014,Entertainment One,11486.0
Q4 2014,Eros International,796132.0
Q4 2014,FIP,2546172.0
Q4 2014,Film Movement,63104.0
Q4 2014,FilmDistrict,2193658.0
Q4 2014,First Run,10864.0
Q4 2014,Five & Two Pictures,678753.0
Q4 2014,Focus Features,65503008.0
Q4 2014,Focus World,7205.0
Q4 2014,Fox Searchlight Pictures,143745577.0
Q4 2014,Freestyle Releasing,14027209.0
Q4 2014,GKIDS,1560754.0
Q4 2014,GathrFilms,9331.0
Q4 2014,Hannover House,543044.0
Q4 2014,IFC Films,3286942.0
Q4 2014,IMAX,79625150.0
Q4 2014,Indican Pictures,23048.0
Q4 2014,International Film Circuit,480409.0
Q4 2014,Janus Films,2852400.0
Q4 2014,Ketchup Entertainment,352250.0
Q4 2014,Kino Lorber,1187683.0
Q4 2014,Leisure Time Features,53329.0
Q4 2014,Lionsgate,962464371.0
Q4 2014,Magnolia Pictures,1479187.0
Q4 2014,Millennium Entertainment,285863.0
Q4 2014,Music Box Films,410077.0
Q4 2014,Ocean Avenue Entertainment,549185.0
Q4 2014,Open Road Films (II),61875622.0
Q4 2014,Oscilloscope,54051.0
Q4 2014,Paramount Pictures,661528289.0
Q4 2014,Purdie Distribution,8194362.0
Q4 2014,RADiUS-TWC,2986246.0
Q4 2014,Relativity Media,108466269.0
Q4 2014,Revolver Entertainment,12628.0
Q4 2014,Rialto Pictures,191904.0
Q4 2014,Roadside Attractions,10673570.0
Q4 2014,Rocky Mountain Pictures,25480.0
Q4 2014,Saban Films,2429989.0
Q4 2014,Sony Pictures Classics,34218959.0
Q4 2014,Sony Pictures Releasing,435053005.0
Q4 2014,Strand Releasing,99612.0
Q4 2014,Submarine Deluxe,13700.0
Q4 2014,The Cinema Guild,23097.0
Q4 2014,The Film Collaborative,82875.0
Q4 2014,The Film Desk,113563.0
Q4 2014,The Samuel Goldwyn Company,2829802.0
Q4 2014,The Weinstein Company,233618496.0
Q4 2014,Tribeca Film,353026.0
Q4 2014,Twentieth Century Fox,615120386.0
Q4 2014,UTV Motion Pictures,11664247.0
Q4 2014,Under The Milky Way,7785.0
Q4 2014,Universal Pictures,542965541.0
Q4 2014,Variance Films,67949.0
Q4 2014,Vitagraph Films,3470.0
Q4 2014,Walt Disney Studios Motion Pictures,1131838830.0
Q4 2014,Warner Bros.,1389752973.0
Q4 2014,Well Go USA Entertainment,37473.0
Q4 2014,Zeitgeist Films,341837.0
Q4 2014,Zipporah Films,283335.0
Q4 2015,A24,20426788.0
Q4 2015,Abramorama,16692.0
Q4 2015,Alchemy,249083.0
Q4 2015,Amplify,91302.0
Q4 2015,Argot Pictures,33420.0
Q4 2015,Atlas Distribution Company,228136.0
Q4 2015,Bleecker Street Media,7948518.0
Q4 2015,Broad Green Pictures,58738.0
Q4 2015,CJ Entertainment,3272609.0
Q4 2015,China Lion Film Distribution,4855155.0
Q4 2015,Clarius Entertainment,2246000.0
Q4 2015,Cohen Media Group,1161288.0
Q4 2015,Dada Films,54144.0
Q4 2015,Distrib Films,32975.0
Q4 2015,Drafthouse Films,127390.0
Q4 2015,Entertainment One,547009.0
Q4 2015,Eros International,7476142.0
Q4 2015,FIP,4394762.0
Q4 2015,FUNimation Entertainment,407137.0
Q4 2015,Film Movement,283024.0
Q4 2015,FilmRise,412033.0
Q4 2015,First Run,1484.0
Q4 2015,Five & Two Pictures,678753.0
Q4 2015,Focus Features,51570315.0
Q4 2015,Focus World,17484.0
Q4 2015,Fork Films,12267.0
Q4 2015,Fox Searchlight Pictures,123499353.0
Q4 2015,Freestyle Releasing,2113828.0
Q4 2015,GKIDS,1690234.0
Q4 2015,GathrFilms,395386.0
Q4 2015,Gravitas Ventures,172394.0
Q4 2015,IFC Films,4247285.0
Q4 2015,IMAX,53354743.0
Q4 2015,Icarus Films,31180.0
Q4 2015,Indican Pictures,63488.0
Q4 2015,International Film Circuit,465109.0
Q4 2015,Kino Lorber,938637.0
Q4 2015,Lionsgate,719204853.0
Q4 2015,Lionsgate Premiere,134556.0
Q4 2015,Magnolia Pictures,1609011.0
Q4 2015,Millennium Entertainment,285863.0
Q4 2015,Monterey Media,3854.0
Q4 2015,Music Box Films,29497.0
Q4 2015,Open Road Films (II),83586598.0
Q4 2015,Oscilloscope,116131.0
Q4 2015,Paramount Pictures,545481541.0
Q4 2015,Providence Film Partners,144163.0
Q4 2015,Purdie Distribution,6047363.0
Q4 2015,Pure Flix Entertainment,14394097.0
Q4 2015,RADiUS-TWC,2800870.0
Q4 2015,Reel One Entertainment,3216.0
Q4 2015,Relativity Media,41384940.0
Q4 2015,Rialto Pictures,359959.0
Q4 2015,Roadside Attractions,8219839.0
Q4 2015,Rocky Mountain Pictures,77507.0
Q4 2015,STX Entertainment,20180155.0
Q4 2015,Saban Films,2429989.0
Q4 2015,Sony Pictures Classics,1824715.0
Q4 2015,Sony Pictures Releasing,535650135.0
Q4 2015,Strand Releasing,104642.0
Q4 2015,Submarine Deluxe,10600.0
Q4 2015,The Cinema Guild,10777.0
Q4 2015,The Film Arcade,12007.0
Q4 2015,The Weinstein Company,231383411.0
Q4 2015,Twentieth Century Fox,1172591574.0
Q4 2015,UTV Motion Pictures,17552854.0
Q4 2015,Universal Home Video,1650000.0
Q4 2015,Universal Pictures,385069097.0
Q4 2015,Walt Disney Studios Motion Pictures,1543271540.0
Q4 2015,Warner Bros.,935533212.0
Q4 2015,Well Go USA Entertainment,1243810.0
Q4 2015,Zeitgeist Films,230880.0
Q4 2015,Zipporah Films,253941.0
Q4 2016,A24,48452761.0
Q4 2016,Abramorama,465157.0
Q4 2016,Argot Pictures,33420.0
Q4 2016,ArtAffects Entertainment,419952.0
Q4 2016,BH Tilt,4799774.0
Q4 2016,Bleecker Street Media,10010479.0
Q4 2016,Blue Sky Cinema,828278.0
Q4 2016,Broad Green Pictures,17782178.0
Q4 2016,CJ Entertainment,924415.0
Q4 2016,CanZion Films,123420.0
Q4 2016,China Lion Film Distribution,2289303.0
Q4 2016,Cohen Media Group,1141787.0
Q4 2016,Drafthouse Films,61897.0
Q4 2016,Dreamwest Pictures,57759.0
Q4 2016,Driving With Our Eyes Shut,3000.0
Q4 2016,Eammon Films,18137.0
Q4 2016,Eleven Arts,257343.0
Q4 2016,Entertainment One,547009.0
Q4 2016,Eros International,7707341.0
Q4 2016,EuropaCorp,10400940.0
Q4 2016,FIP,4264983.0
Q4 2016,FUNimation Entertainment,1918403.0
Q4 2016,Film Movement,283024.0
Q4 2016,FilmRise,408167.0
Q4 2016,First Run,3706.0
Q4 2016,Five & Two Pictures,678753.0
Q4 2016,Focus Features,37930852.0
Q4 2016,Focus World,61797.0
Q4 2016,Fox Searchlight Pictures,70493505.0
Q4 2016,Freestyle Releasing,2544051.0
Q4 2016,GKIDS,439888.0
Q4 2016,GVN Releasing,713.0
Q4 2016,GathrFilms,21497.0
Q4 2016,Grasshopper Film,7914.0
Q4 2016,Hannover House,13463.0
Q4 2016,Hey Jude Productions,13826.0
Q4 2016,High Top Releasing,50269.0
Q4 2016,IFC Films,4568863.0
Q4 2016,IMAX,28055042.0
Q4 2016,Icarus Films,34698.0
Q4 2016,Indican Pictures,23576.0
Q4 2016,International Film Circuit,37697.0
Q4 2016,JBG Pictures,466505.0
Q4 2016,Janus Films,224097.0
Q4 2016,Kino Lorber,516839.0
Q4 2016,Lionsgate,651982002.0
Q4 2016,Magnolia Pictures,2536125.0
Q4 2016,Monterey Media,20017.0
Q4 2016,Music Box Films,369067.0
Q4 2016,Open Road Films (II),53958346.0
Q4 2016,Oscilloscope,316980.0
Q4 2016,Paladin,9188.0
Q4 2016,Paramount Pictures,543268147.0
Q4 2016,Providence Film Partners,144163.0
Q4 2016,Pure Flix Entertainment,16477077.0
Q4 2016,Reliance Big Pictures,2376479.0
Q4 2016,Rialto Pictures,244177.0
Q4 2016,Roadside Attractions,51848008.0
Q4 2016,STX Entertainment,36613824.0
Q4 2016,Sony Pictures Classics,13400790.0
Q4 2016,Sony Pictures Releasing,492767022.0
Q4 2016,Strand Releasing,115607.0
Q4 2016,Submarine Deluxe,498428.0
Q4 2016,The Film Collaborative,84378.0
Q4 2016,The Orchard,1259252.0
Q4 2016,The Samuel Goldwyn Company,223020.0
Q4 2016,The Weinstein Company,133330465.0
Q4 2016,Twentieth Century Fox,1146607175.0
Q4 2016,UTV Motion Pictures,17263024.0
Q4 2016,Universal Pictures,577952309.0
Q4 2016,Vertical Entertainment,31900.0
Q4 2016,Vitagraph Films,285930.0
Q4 2016,Walt Disney Studios Motion Pictures,2140637594.0
Q4 2016,Warner Bros.,573344212.0
Q4 2016,Well Go USA Entertainment,1833628.0
Q4 2016,Zeitgeist Films,13260.0
Q4 2016,Zipporah Films,114315.0
Q4 2017,A24,111800411.0
Q4 2017,Abramorama,136240.0
Q4 2017,Amazon Studios,1404061.0
Q4 2017,Annapurna Pictures,1584759.0
Q4 2017,Argot Pictures,228643.0
Q4 2017,Atlas Distribution Company,7263718.0
Q4 2017,BBC Worldwide North America,81345.0
Q4 2017,Bleecker Street Media,8319355.0
Q4 2017,Broad Green Pictures,23851783.0
Q4 2017,CJ Entertainment,685190.0
Q4 2017,Carusel,24749.0
Q4 2017,China Lion Film Distribution,3124093.0
Q4 2017,Cohen Media Group,936508.0
Q4 2017,Dada Films,65424.0
Q4 2017,Eammon Films,22815.0
Q4 2017,Electric Entertainment,2470979.0
Q4 2017,Eleven Arts,308414.0
Q4 2017,Entertainment Studios Motion Pictures,29819114.0
Q4 2017,EuropaCorp,10400940.0
Q4 2017,Fathom Events,9434317.0
Q4 2017,Film Movement,86318.0
Q4 2017,FilmRise,1389679.0
Q4 2017,First Run,24620.0
Q4 2017,Focus Features,99673919.0
Q4 2017,Fox Searchlight Pictures,133661260.0
Q4 2017,Freestyle Releasing,890303.0
Q4 2017,GKIDS,438905.0
Q4 2017,GathrFilms,32120.0
Q4 2017,Good Deed Entertainment,47627.0
Q4 2017,Gunpowder & Sky,61899.0
Q4 2017,Hannover House,13463.0
Q4 2017,Hey Jude Productions,13826.0
Q4 2017,IFC Films,491603.0
Q4 2017,IMAX,26270407.0
Q4 2017,Icarus Films,27990.0
Q4 2017,Indican Pictures,45706.0
Q4 2017,Janus Films,478333.0
Q4 2017,Kino Lorber,578942.0
Q4 2017,Lionsgate,490843580.0
Q4 2017,Magnolia Pictures,4439400.0
Q4 2017,Matson Films,44124.0
Q4 2017,Menemsha Films,1006193.0
Q4 2017,Music Box Films,375911.0
Q4 2017,Neon,30006215.0
Q4 2017,Open Road Films (II),10269303.0
Q4 2017,Orion Pictures,340903.0
Q4 2017,Oscilloscope,268908.0
Q4 2017,Paladin,12668.0
Q4 2017,Parade Deck Films,12587.0
Q4 2017,Paramount Classics,5874.0
Q4 2017,Paramount Pictures,453837871.0
Q4 2017,Purdie Distribution,1579440.0
Q4 2017,Pure Flix Entertainment,6423605.0
Q4 2017,Rialto Pictures,111468.0
Q4 2017,Roadside Attractions,48755748.0
Q4 2017,STX Entertainment,149716543.0
Q4 2017,Screen Gems,94178.0
Q4 2017,Sony Pictures Classics,28103306.0
Q4 2017,Sony Pictures Releasing,610038877.0
Q4 2017,Strand Releasing,65732.0
Q4 2017,Sumerian Films,237708.0
Q4 2017,The Cinema Guild,37489.0
Q4 2017,The Film Collaborative,34249.0
Q4 2017,The Orchard,1606562.0
Q4 2017,The Weinstein Company,51738905.0
Q4 2017,Twentieth Century Fox,911312367.0
Q4 2017,UTV Motion Pictures,12391761.0
Q4 2017,Universal Pictures,489125760.0
Q4 2017,Vertical Entertainment,11969.0
Q4 2017,Vitagraph Films,72214.0
Q4 2017,Walt Disney Studios Motion Pictures,2158541974.0
Q4 2017,Warner Bros.,737307477.0
Q4 2017,Well Go USA Entertainment,2648782.0
Q4 2017,Zeitgeist Films,53117.0
Q4 2018,A24,83345694.0
Q4 2018,Abramorama,1716404.0
Q4 2018,Amazon Studios,20429361.0
Q4 2018,Ammo Content,14030.0
Q4 2018,Annapurna Pictures,64285379.0
Q4 2018,Argot Pictures,212471.0
Q4 2018,Atlas Distribution Company,7233471.0
Q4 2018,Bleecker Street Media,5936622.0
Q4 2018,Broad Green Pictures,6069605.0
Q4 2018,CBS Films,2294915.0
Q4 2018,CJ Entertainment,369035.0
Q4 2018,China Lion Film Distribution,2795799.0
Q4 2018,Cinedigm Entertainment Group,9893.0
Q4 2018,Cinema Libre Studio,10402.0
Q4 2018,Cohen Media Group,903829.0
Q4 2018,Distrib Films,1319.0
Q4 2018,Driving With Our Eyes Shut,7549.0
Q4 2018,Eleven Arts,63204.0
Q4 2018,Entertainment One,1913258.0
Q4 2018,Entertainment Studios Motion Pictures,29819114.0
Q4 2018,Eros International,1369096.0
Q4 2018,Excel Entertainment,380030.0
Q4 2018,Fathom Events,17781446.0
Q4 2018,Film Movement,114461.0
Q4 2018,FilmRise,1323060.0
Q4 2018,First Run,83070.0
Q4 2018,Focus Features,125439383.0
Q4 2018,Fox Searchlight Pictures,161257546.0
Q4 2018,Freestyle Releasing,46382.0
Q4 2018,GKIDS,1580704.0
Q4 2018,GVN Releasing,4265957.0
Q4 2018,GathrFilms,88194.0
Q4 2018,Great Point Media,4461.0
Q4 2018,Greenwich Entertainment,268644.0
Q4 2018,Hannover House,18829.0
Q4 2018,Home Box Office (HBO),87400.0
Q4 2018,IFC Films,1337401.0
Q4 2018,IMAX,26270407.0
Q4 2018,Icarus Films,25974.0
Q4 2018,In the Family,17325.0
Q4 2018,Indican Pictures,29285.0
Q4 2018,Janus Films,267160.0
Q4 2018,Kino Lorber,443588.0
Q4 2018,Lionsgate,179016256.0
Q4 2018,Magnolia Pictures,5345366.0
Q4 2018,Menemsha Films,1180879.0
Q4 2018,Metro-Goldwyn-Mayer (MGM),115715889.0
Q4 2018,Mr. Pictures,11257.0
Q4 2018,Music Box Films,374425.0
Q4 2018,Neon,36069676.0
Q4 2018,Open Road Films (II),10051659.0
Q4 2018,Orion Pictures,878316.0
Q4 2018,Oscilloscope,36686.0
Q4 2018,PBS Distribution,72520.0
Q4 2018,Paladin,4215.0
Q4 2018,Paramount Pictures,376455977.0
Q4 2018,Pure Flix Entertainment,9935022.0
Q4 2018,Reel One Entertainment,1368.0
Q4 2018,Reliance Big Pictures,5102129.0
Q4 2018,Rialto Pictures,148375.0
Q4 2018,Roadside Attractions,5225631.0
Q4 2018,STX Entertainment,140173630.0
Q4 2018,Screen Gems,14837422.0
Q4 2018,Screen Media Films,24262.0
Q4 2018,SingularDTV,14905.0
Q4 2018,Sony Pictures Classics,29283563.0
